userid,browse_count,browse_countAvgMon,browse_meanAvgMon
42669,120,120.0,111.0
42671,14,14.0,99.0
42673,28,28.0,111.0
42674,230,230.0,116.0
42675,1280,142.0,94.0
42677,2034,339.0,100.0
42680,468,94.0,120.0
42681,242,242.0,107.0
42683,350,117.0,118.0
42685,168,168.0,101.0
42686,140,140.0,100.0
42687,399,133.0,113.0
42692,64,64.0,110.0
42693,126,126.0,111.0
42694,96,96.0,111.0
42695,600,200.0,126.0
42697,414,138.0,109.0
42699,352,176.0,110.0
42700,322,107.0,121.0
42703,162,162.0,102.0
42708,468,156.0,94.0
42710,152,19.0,125.0
42712,160,80.0,100.0
42713,126,126.0,99.0
42714,400,200.0,120.0
42718,84,84.0,111.0
42721,12,12.0,110.0
42722,36,36.0,126.0
42723,480,96.0,111.0
42727,240,120.0,111.0
42732,154,154.0,99.0
42737,736,368.0,121.0
42739,160,160.0,117.0
42741,112,112.0,120.0
42742,192,96.0,111.0
42743,48,48.0,111.0
42744,16,16.0,91.0
42745,36,36.0,111.0
42747,182,182.0,108.0
42748,672,168.0,122.0
42749,112,112.0,99.0
42750,639,128.0,97.0
42751,306,153.0,106.0
42756,336,84.0,99.0
42758,688,138.0,114.0
42762,272,136.0,115.0
42765,144,144.0,121.0
42768,154,77.0,118.0
42773,248,124.0,110.0
42774,20,20.0,105.0
42776,152,152.0,102.0
42779,384,128.0,100.0
42786,182,91.0,124.0
42787,2,2.0,110.0
42788,153,153.0,112.0
42789,150,150.0,114.0
42792,15,15.0,107.0
42794,288,144.0,101.0
42795,224,112.0,104.0
42797,120,60.0,105.0
42798,224,112.0,101.0
42799,266,133.0,124.0
42800,440,147.0,100.0
42802,152,76.0,117.0
42804,147,147.0,105.0
42805,34,11.0,122.0
42806,268,54.0,105.0
42807,170,170.0,122.0
42808,210,210.0,98.0
42809,108,108.0,104.0
42810,224,112.0,91.0
42813,98,98.0,112.0
42815,84,84.0,100.0
42816,128,128.0,91.0
42819,12,12.0,111.0
42820,147,147.0,119.0
42821,24,24.0,111.0
42822,105,105.0,114.0
42826,150,150.0,120.0
42828,154,154.0,117.0
42829,84,84.0,100.0
42833,1752,250.0,107.0
42837,343,114.0,116.0
42838,315,105.0,114.0
42839,189,189.0,107.0
42840,420,140.0,100.0
42841,70,70.0,102.0
42842,432,144.0,121.0
42843,140,70.0,100.0
42845,17,17.0,106.0
42846,108,108.0,111.0
42847,32,32.0,94.0
42849,594,198.0,123.0
42850,96,96.0,111.0
42852,102,102.0,127.0
42854,112,112.0,99.0
42859,416,139.0,113.0
42863,96,96.0,111.0
42865,136,136.0,115.0
42872,230,230.0,107.0
42874,154,154.0,128.0
42875,161,80.0,114.0
42879,306,153.0,119.0
42880,220,220.0,113.0
42881,160,80.0,104.0
42889,84,84.0,111.0
42890,294,147.0,111.0
42891,80,80.0,102.0
42893,152,152.0,118.0
42894,14,14.0,110.0
42898,96,96.0,111.0
42899,196,98.0,99.0
42900,154,154.0,100.0
42902,112,112.0,99.0
42903,60,30.0,100.0
42905,15,15.0,114.0
42907,192,96.0,111.0
42908,216,216.0,107.0
42912,84,84.0,111.0
42914,822,59.0,105.0
42915,45,15.0,118.0
42916,90,90.0,114.0
42917,154,77.0,120.0
42919,36,36.0,100.0
42920,112,112.0,99.0
42921,49,49.0,113.0
42923,240,120.0,101.0
42924,70,70.0,102.0
42925,288,96.0,115.0
42926,84,84.0,99.0
42927,42,42.0,101.0
42928,21,21.0,88.0
42929,234,117.0,104.0
42930,192,192.0,111.0
42931,98,98.0,99.0
42932,448,112.0,91.0
42933,245,122.0,119.0
42935,98,98.0,111.0
42936,126,126.0,118.0
42937,216,108.0,111.0
42938,240,120.0,111.0
42940,182,182.0,99.0
42942,64,32.0,91.0
42944,24,24.0,128.0
42945,296,148.0,106.0
42946,552,138.0,116.0
42947,315,105.0,102.0
42948,252,126.0,100.0
42949,576,115.0,107.0
42952,96,96.0,111.0
42955,384,96.0,98.0
42956,273,136.0,124.0
42957,176,176.0,101.0
42958,245,122.0,96.0
42959,231,77.0,115.0
42961,648,130.0,118.0
42962,22,22.0,109.0
42964,279,140.0,122.0
42965,126,126.0,123.0
42967,16,16.0,101.0
42968,406,135.0,106.0
42970,352,70.0,128.0
42971,84,84.0,111.0
42974,336,112.0,101.0
42975,224,112.0,107.0
42976,357,119.0,123.0
42980,514,43.0,117.0
42984,114,28.0,118.0
42985,96,96.0,117.0
42986,130,130.0,112.0
42987,84,84.0,111.0
42988,24,24.0,111.0
42989,48,48.0,101.0
42991,24,24.0,128.0
42993,531,133.0,110.0
42994,100,25.0,124.0
42995,36,36.0,105.0
42996,64,64.0,91.0
42999,96,96.0,111.0
43000,42,21.0,115.0
43001,32,32.0,128.0
43003,84,84.0,99.0
43005,90,90.0,102.0
43008,24,12.0,111.0
43009,594,119.0,128.0
43011,128,43.0,109.0
43012,270,90.0,109.0
43015,24,24.0,111.0
43020,42,42.0,105.0
43023,15,15.0,114.0
43027,207,69.0,99.0
43028,28,28.0,99.0
43031,112,112.0,100.0
43032,23,12.0,107.0
43033,28,14.0,111.0
43040,126,126.0,99.0
43042,224,112.0,120.0
43045,42,42.0,99.0
43046,168,84.0,119.0
43049,90,90.0,118.0
43050,119,119.0,115.0
43051,108,108.0,99.0
43054,96,48.0,111.0
43055,34,17.0,95.0
43057,14,14.0,100.0
43058,80,80.0,120.0
43059,12,12.0,111.0
43063,77,77.0,128.0
43065,24,24.0,111.0
43069,28,28.0,100.0
43072,98,98.0,100.0
43075,132,132.0,111.0
43077,160,160.0,91.0
43082,20,20.0,125.0
43086,84,84.0,111.0
43088,84,84.0,99.0
43090,85,85.0,120.0
43091,203,102.0,111.0
43094,126,126.0,99.0
43096,40,20.0,115.0
43098,144,144.0,110.0
43099,14,14.0,99.0
43104,42,42.0,94.0
43107,42,42.0,100.0
43109,144,144.0,123.0
43116,405,135.0,118.0
43120,180,180.0,117.0
43124,176,176.0,99.0
43126,84,84.0,111.0
43128,128,128.0,91.0
43129,336,168.0,100.0
43131,888,111.0,114.0
43133,510,255.0,120.0
43136,216,108.0,111.0
43137,2460,492.0,98.0
43139,448,224.0,99.0
43140,144,72.0,97.0
43143,216,108.0,111.0
43144,96,96.0,110.0
43146,264,132.0,103.0
43155,370,185.0,115.0
43160,196,98.0,112.0
43164,112,112.0,94.0
43167,248,124.0,107.0
43169,200,200.0,121.0
43173,80,80.0,102.0
43174,108,108.0,111.0
43175,90,90.0,115.0
43181,96,96.0,114.0
43184,187,187.0,119.0
43189,120,120.0,111.0
43196,120,120.0,111.0
43197,624,208.0,91.0
43201,84,84.0,99.0
43204,119,119.0,106.0
43205,112,112.0,112.0
43208,336,168.0,99.0
43210,180,180.0,111.0
43211,80,40.0,102.0
43213,176,176.0,110.0
43217,120,120.0,111.0
43218,224,112.0,102.0
43220,960,240.0,113.0
43221,1290,161.0,111.0
43223,288,96.0,79.0
43225,560,187.0,122.0
43229,266,89.0,107.0
43230,276,92.0,123.0
43241,190,95.0,112.0
43242,154,154.0,100.0
43244,60,60.0,115.0
43246,170,170.0,115.0
43250,300,300.0,103.0
43254,144,144.0,118.0
43257,672,134.0,122.0
43260,30,15.0,114.0
43262,144,144.0,125.0
43264,1048,131.0,112.0
43265,231,116.0,119.0
43267,48,24.0,111.0
43271,24,24.0,110.0
43274,396,132.0,111.0
43278,133,133.0,113.0
43283,112,56.0,115.0
43284,350,175.0,121.0
43289,357,119.0,106.0
43292,96,96.0,99.0
43293,46,46.0,103.0
43295,36,18.0,125.0
43296,420,140.0,117.0
43298,22,11.0,106.0
43302,399,133.0,103.0
43306,297,297.0,114.0
43307,80,80.0,102.0
43309,88,88.0,128.0
43311,20,20.0,105.0
43314,138,138.0,98.0
43318,594,198.0,128.0
43319,60,60.0,107.0
43321,42,21.0,99.0
43322,60,60.0,111.0
43324,224,224.0,101.0
43327,288,96.0,104.0
43329,112,112.0,111.0
43333,140,70.0,111.0
43334,165,165.0,100.0
43343,220,220.0,109.0
43344,288,144.0,110.0
43345,77,77.0,95.0
43346,108,108.0,111.0
43350,168,168.0,111.0
43351,192,192.0,101.0
43352,162,162.0,123.0
43354,108,108.0,104.0
43356,693,231.0,94.0
43357,28,14.0,100.0
43359,768,128.0,105.0
43361,28,28.0,100.0
43365,14,14.0,94.0
43366,168,168.0,111.0
43367,833,104.0,120.0
43369,960,192.0,103.0
43371,126,126.0,99.0
43372,120,120.0,101.0
43377,280,140.0,108.0
43378,140,140.0,99.0
43380,27,14.0,112.0
43389,24,12.0,111.0
43390,99,99.0,128.0
43391,128,128.0,114.0
43393,192,192.0,91.0
43399,192,96.0,111.0
43400,160,160.0,91.0
43403,28,28.0,99.0
43404,128,128.0,87.0
43406,51,13.0,108.0
43407,957,239.0,99.0
43409,140,140.0,100.0
43410,34,17.0,118.0
43411,976,195.0,120.0
43412,22,22.0,96.0
43413,126,126.0,99.0
43417,78,78.0,108.0
43419,216,108.0,111.0
43420,154,154.0,100.0
43421,336,112.0,116.0
43423,119,119.0,115.0
43429,16,16.0,101.0
43430,32,16.0,96.0
43431,224,56.0,100.0
43433,240,120.0,111.0
43435,87,44.0,115.0
43437,120,120.0,114.0
43439,84,84.0,100.0
43440,12,12.0,111.0
43441,184,92.0,104.0
43442,255,255.0,114.0
43443,112,112.0,114.0
43445,45,45.0,114.0
43447,819,136.0,118.0
43452,32,16.0,103.0
43455,680,227.0,106.0
43457,128,128.0,110.0
43463,252,126.0,116.0
43465,240,120.0,114.0
43469,32,16.0,114.0
43471,120,120.0,126.0
43475,176,176.0,107.0
43476,140,140.0,111.0
43478,108,108.0,111.0
43479,128,128.0,110.0
43480,32,32.0,101.0
43481,144,72.0,111.0
43483,368,123.0,105.0
43485,224,112.0,99.0
43492,105,105.0,118.0
43494,105,105.0,110.0
43501,546,136.0,113.0
43502,256,128.0,106.0
43505,192,96.0,110.0
43507,840,140.0,120.0
43510,12,12.0,111.0
43513,333,111.0,109.0
43516,136,136.0,106.0
43517,429,143.0,114.0
43522,108,108.0,111.0
43523,900,150.0,98.0
43524,96,96.0,111.0
43525,126,126.0,99.0
43529,78,39.0,96.0
43533,119,119.0,106.0
43534,2752,183.0,107.0
43537,198,99.0,123.0
43539,40,40.0,97.0
43541,108,108.0,111.0
43544,150,150.0,114.0
43547,98,98.0,99.0
43550,160,160.0,91.0
43552,140,140.0,99.0
43553,184,92.0,111.0
43555,612,153.0,110.0
43557,144,144.0,108.0
43558,208,208.0,121.0
43561,208,104.0,111.0
43562,240,120.0,111.0
43570,160,160.0,110.0
43572,224,112.0,121.0
43573,192,96.0,104.0
43574,260,260.0,108.0
43576,180,180.0,120.0
43578,165,165.0,118.0
43584,420,210.0,94.0
43587,176,176.0,117.0
43588,320,107.0,111.0
43589,264,132.0,115.0
43590,120,120.0,111.0
43593,132,132.0,113.0
43596,135,135.0,100.0
43597,120,60.0,100.0
43601,198,99.0,117.0
43603,328,164.0,114.0
43604,763,109.0,121.0
43608,66,13.0,114.0
43611,108,108.0,115.0
43612,490,122.0,108.0
43613,69,23.0,98.0
43616,160,80.0,102.0
43617,242,121.0,128.0
43618,264,132.0,111.0
43620,15,15.0,114.0
43621,28,14.0,99.0
43623,252,126.0,101.0
43624,768,192.0,118.0
43627,108,108.0,111.0
43628,238,238.0,110.0
43629,90,90.0,102.0
43630,216,108.0,111.0
43631,850,212.0,116.0
43632,624,156.0,117.0
43634,154,154.0,99.0
43638,180,60.0,116.0
43644,418,209.0,114.0
43645,374,187.0,107.0
43647,315,105.0,113.0
43649,240,120.0,111.0
43650,140,140.0,99.0
43652,112,112.0,99.0
43654,182,91.0,103.0
43655,336,168.0,127.0
43656,224,75.0,116.0
43657,28,28.0,126.0
43658,500,250.0,107.0
43660,133,133.0,98.0
43661,174,87.0,118.0
43662,98,98.0,120.0
43663,20,20.0,110.0
43667,264,132.0,111.0
43669,28,28.0,111.0
43670,96,96.0,111.0
43672,171,171.0,121.0
43674,351,176.0,116.0
43676,296,148.0,111.0
43677,324,162.0,130.0
43679,192,96.0,91.0
43681,80,80.0,91.0
43683,153,153.0,104.0
43685,136,136.0,116.0
43687,70,70.0,99.0
43688,165,165.0,120.0
43689,96,96.0,111.0
43693,200,200.0,122.0
43694,40,40.0,117.0
43697,492,246.0,117.0
43702,333,111.0,113.0
43705,24,24.0,111.0
43706,144,144.0,121.0
43708,98,98.0,111.0
43709,28,28.0,111.0
43710,176,176.0,91.0
43712,288,144.0,116.0
43713,294,147.0,118.0
43714,112,112.0,109.0
43715,672,96.0,111.0
43716,98,98.0,99.0
43717,288,288.0,111.0
43718,32,16.0,91.0
43720,808,115.0,114.0
43722,252,126.0,110.0
43723,140,140.0,99.0
43724,288,96.0,111.0
43725,336,168.0,121.0
43726,1100,138.0,112.0
43727,34,34.0,119.0
43728,30,30.0,102.0
43729,294,74.0,105.0
43730,105,105.0,114.0
43731,156,78.0,105.0
43732,3887,216.0,109.0
43735,413,83.0,105.0
43736,567,189.0,107.0
43737,266,133.0,107.0
43743,259,130.0,135.0
43744,246,82.0,104.0
43745,805,134.0,101.0
43746,735,245.0,108.0
43748,350,175.0,115.0
43749,847,169.0,113.0
43750,170,170.0,102.0
43751,27,14.0,113.0
43753,182,91.0,111.0
43754,98,98.0,100.0
43755,72,72.0,111.0
43756,32,32.0,128.0
43757,240,60.0,114.0
43758,459,153.0,112.0
43759,126,126.0,99.0
43760,192,96.0,111.0
43761,112,112.0,119.0
43764,102,102.0,103.0
43765,112,112.0,130.0
43770,336,168.0,111.0
43771,102,102.0,120.0
43772,976,163.0,98.0
43774,333,111.0,113.0
43775,231,77.0,99.0
43776,84,84.0,111.0
43777,42,42.0,75.0
43778,84,84.0,112.0
43779,256,128.0,117.0
43780,168,84.0,111.0
43781,12,12.0,111.0
43783,912,228.0,102.0
43784,32,32.0,128.0
43785,32,32.0,110.0
43788,854,142.0,125.0
43789,150,150.0,114.0
43790,84,84.0,111.0
43792,200,200.0,103.0
43793,60,60.0,91.0
43794,468,156.0,108.0
43796,112,112.0,131.0
43798,136,136.0,118.0
43799,119,119.0,105.0
43800,112,112.0,100.0
43801,273,91.0,112.0
43802,238,119.0,70.0
43804,256,85.0,119.0
43805,120,120.0,124.0
43807,190,190.0,118.0
43809,600,300.0,111.0
43810,261,130.0,124.0
43811,41,14.0,119.0
43812,56,56.0,92.0
43813,84,84.0,104.0
43815,140,140.0,109.0
43817,112,112.0,100.0
43819,352,117.0,110.0
43822,105,52.0,107.0
43823,35,35.0,111.0
43825,42,42.0,99.0
43826,84,84.0,111.0
43827,162,81.0,106.0
43829,578,289.0,126.0
43830,154,154.0,119.0
43831,252,84.0,111.0
43832,135,135.0,118.0
43834,329,110.0,119.0
43837,24,24.0,111.0
43838,96,32.0,118.0
43840,154,154.0,99.0
43842,35,35.0,119.0
43843,14,14.0,94.0
43844,162,81.0,97.0
43846,858,172.0,114.0
43847,496,165.0,98.0
43848,12,12.0,111.0
43849,144,72.0,105.0
43852,160,160.0,121.0
43856,120,120.0,111.0
43858,528,176.0,99.0
43862,24,12.0,111.0
43869,12,12.0,111.0
43870,216,108.0,111.0
43871,217,108.0,113.0
43873,342,171.0,102.0
43876,240,120.0,111.0
43878,108,108.0,111.0
43879,400,100.0,106.0
43880,15,15.0,112.0
43885,14,14.0,99.0
43888,96,96.0,130.0
43889,28,14.0,99.0
43892,24,12.0,111.0
43893,28,14.0,111.0
43895,15,15.0,118.0
43901,28,14.0,110.0
43903,20,20.0,99.0
43906,36,18.0,97.0
43911,28,28.0,99.0
43912,208,104.0,105.0
43917,112,112.0,94.0
43928,70,70.0,102.0
43932,105,105.0,107.0
43935,54,54.0,102.0
43937,114,38.0,109.0
43938,120,120.0,111.0
43941,165,165.0,118.0
43944,100,100.0,102.0
43951,168,84.0,124.0
43952,5369,384.0,109.0
43954,165,165.0,114.0
43955,612,204.0,114.0
43956,208,208.0,110.0
43958,126,126.0,94.0
43960,308,308.0,105.0
43962,120,120.0,115.0
43972,704,235.0,117.0
43973,192,96.0,91.0
43974,110,110.0,128.0
43976,110,110.0,102.0
43977,192,192.0,121.0
43979,96,96.0,111.0
43981,144,144.0,114.0
43986,96,96.0,111.0
43988,204,204.0,111.0
43989,176,176.0,121.0
43993,259,86.0,111.0
43997,288,144.0,104.0
43998,234,117.0,129.0
44000,84,84.0,111.0
44001,320,160.0,105.0
44002,480,120.0,120.0
44004,451,150.0,123.0
44005,216,216.0,108.0
44006,189,189.0,112.0
44007,180,180.0,120.0
44008,126,126.0,115.0
44011,60,60.0,111.0
44013,96,96.0,111.0
44016,390,390.0,98.0
44017,168,168.0,101.0
44019,176,176.0,118.0
44023,96,96.0,111.0
44026,240,120.0,111.0
44030,594,148.0,127.0
44034,714,178.0,117.0
44039,330,165.0,113.0
44040,96,96.0,111.0
44043,252,126.0,108.0
44048,204,51.0,113.0
44051,120,120.0,111.0
44055,14,14.0,94.0
44057,396,132.0,95.0
44060,144,144.0,91.0
44063,126,126.0,112.0
44066,112,112.0,91.0
44068,36,36.0,116.0
44069,144,144.0,111.0
44071,84,84.0,100.0
44073,60,60.0,105.0
44075,1595,199.0,113.0
44080,405,135.0,121.0
44084,204,204.0,119.0
44089,209,209.0,123.0
44092,150,150.0,118.0
44094,135,135.0,100.0
44095,120,120.0,111.0
44098,180,180.0,111.0
44099,220,220.0,104.0
44106,216,216.0,116.0
44109,96,96.0,111.0
44113,108,108.0,111.0
44117,240,120.0,111.0
44122,119,119.0,104.0
44123,108,108.0,111.0
44126,84,84.0,99.0
44131,360,90.0,102.0
44144,28,28.0,100.0
44147,90,90.0,125.0
44148,147,147.0,121.0
44153,155,78.0,105.0
44155,119,119.0,104.0
44159,98,98.0,111.0
44161,238,119.0,115.0
44163,616,154.0,120.0
44167,200,200.0,103.0
44175,56,56.0,144.0
44182,120,120.0,111.0
44187,96,96.0,111.0
44188,132,132.0,111.0
44190,28,14.0,99.0
44195,120,120.0,114.0
44197,549,137.0,95.0
44198,848,141.0,112.0
44199,344,172.0,123.0
44200,120,60.0,95.0
44203,180,180.0,116.0
44207,2030,156.0,123.0
44209,429,214.0,119.0
44210,330,110.0,111.0
44213,56,56.0,104.0
44215,112,112.0,118.0
44216,512,171.0,125.0
44219,460,92.0,110.0
44220,104,104.0,108.0
44221,342,171.0,121.0
44222,270,90.0,102.0
44223,98,98.0,99.0
44236,230,230.0,103.0
44239,96,96.0,111.0
44241,96,96.0,111.0
44245,384,128.0,121.0
44247,60,30.0,118.0
44250,192,96.0,111.0
44253,90,90.0,102.0
44254,418,139.0,111.0
44255,112,112.0,111.0
44259,568,114.0,112.0
44263,224,112.0,100.0
44266,126,126.0,99.0
44269,561,280.0,108.0
44270,256,128.0,114.0
44271,144,144.0,105.0
44272,160,160.0,122.0
44275,112,112.0,114.0
44277,108,108.0,111.0
44278,84,84.0,99.0
44279,1008,252.0,105.0
44280,162,162.0,116.0
44283,170,170.0,116.0
44284,119,119.0,104.0
44285,216,216.0,112.0
44287,380,190.0,120.0
44288,232,116.0,102.0
44289,189,189.0,118.0
44291,368,123.0,114.0
44294,28,28.0,111.0
44297,126,126.0,100.0
44298,176,88.0,106.0
44299,288,144.0,117.0
44300,276,138.0,99.0
44301,280,140.0,111.0
44304,28,14.0,100.0
44306,84,84.0,111.0
44307,288,144.0,112.0
44308,126,126.0,99.0
44309,102,102.0,104.0
44312,217,108.0,108.0
44317,48,24.0,111.0
44321,288,288.0,101.0
44323,126,126.0,120.0
44325,96,96.0,111.0
44327,204,204.0,127.0
44328,96,96.0,111.0
44331,279,140.0,117.0
44332,112,112.0,99.0
44334,66,22.0,110.0
44336,180,180.0,127.0
44340,12,12.0,111.0
44341,162,162.0,115.0
44343,180,180.0,115.0
44345,238,119.0,116.0
44347,70,70.0,130.0
44349,14,14.0,99.0
44352,144,144.0,118.0
44353,108,108.0,121.0
44356,850,170.0,115.0
44357,86,29.0,116.0
44359,168,168.0,111.0
44366,324,162.0,115.0
44368,224,112.0,111.0
44371,816,272.0,118.0
44374,38,38.0,102.0
44377,120,120.0,102.0
44378,105,105.0,114.0
44381,162,162.0,111.0
44383,350,117.0,119.0
44385,114,114.0,127.0
44389,414,207.0,124.0
44392,135,135.0,114.0
44393,84,84.0,111.0
44394,98,98.0,100.0
44398,1280,142.0,120.0
44401,448,224.0,108.0
44402,264,132.0,123.0
44403,280,140.0,120.0
44405,306,153.0,116.0
44408,84,84.0,111.0
44409,252,126.0,112.0
44413,192,96.0,111.0
44414,60,30.0,104.0
44418,54,54.0,101.0
44422,84,84.0,111.0
44427,140,140.0,100.0
44429,168,84.0,106.0
44431,480,160.0,120.0
44433,198,99.0,103.0
44437,34,34.0,115.0
44439,84,84.0,99.0
44441,770,192.0,123.0
44444,36,12.0,111.0
44445,112,112.0,110.0
44446,288,144.0,101.0
44448,644,129.0,110.0
44449,108,108.0,111.0
44450,378,76.0,106.0
44452,140,140.0,99.0
44455,210,70.0,111.0
44458,28,14.0,94.0
44461,24,24.0,111.0
44462,112,112.0,99.0
44463,420,140.0,117.0
44464,162,162.0,111.0
44465,112,112.0,111.0
44466,189,63.0,105.0
44467,88,88.0,110.0
44469,14,14.0,110.0
44471,256,256.0,112.0
44472,84,84.0,111.0
44473,208,104.0,110.0
44474,224,112.0,111.0
44476,363,182.0,121.0
44477,330,165.0,114.0
44478,36,36.0,111.0
44480,592,148.0,113.0
44484,160,160.0,105.0
44485,407,204.0,118.0
44488,448,112.0,99.0
44491,133,133.0,116.0
44495,10,10.0,102.0
44497,184,184.0,119.0
44501,848,121.0,107.0
44502,108,108.0,111.0
44504,240,240.0,116.0
44507,378,126.0,115.0
44508,112,112.0,100.0
44509,252,126.0,100.0
44510,39,20.0,91.0
44511,24,12.0,111.0
44512,112,112.0,100.0
44513,147,147.0,119.0
44516,120,120.0,120.0
44518,553,111.0,107.0
44519,24,24.0,111.0
44520,108,108.0,111.0
44525,96,96.0,111.0
44527,110,110.0,102.0
44528,276,276.0,103.0
44529,192,96.0,111.0
44531,21,21.0,108.0
44532,90,90.0,102.0
44535,84,84.0,133.0
44536,112,112.0,94.0
44537,44,44.0,128.0
44539,294,98.0,121.0
44542,96,96.0,111.0
44544,192,96.0,111.0
44545,264,66.0,105.0
44547,98,98.0,99.0
44550,392,98.0,116.0
44553,304,152.0,124.0
44554,496,165.0,110.0
44555,14,14.0,110.0
44556,184,184.0,127.0
44558,240,120.0,115.0
44559,243,122.0,112.0
44560,170,170.0,120.0
44561,496,35.0,103.0
44562,98,98.0,100.0
44563,384,128.0,111.0
44564,98,98.0,100.0
44566,256,128.0,120.0
44567,156,156.0,111.0
44568,1030,147.0,110.0
44569,1905,173.0,111.0
44570,136,68.0,110.0
44571,531,133.0,109.0
44572,324,324.0,125.0
44573,140,70.0,115.0
44574,450,150.0,110.0
44575,280,140.0,99.0
44576,40,13.0,110.0
44578,108,108.0,111.0
44579,98,98.0,111.0
44580,28,14.0,99.0
44581,301,150.0,120.0
44582,72,72.0,111.0
44583,126,126.0,121.0
44584,119,119.0,116.0
44585,189,189.0,120.0
44586,261,87.0,111.0
44587,1314,164.0,122.0
44588,22,22.0,128.0
44590,28,14.0,103.0
44591,576,144.0,100.0
44592,65,65.0,111.0
44593,112,112.0,99.0
44594,84,84.0,111.0
44595,869,174.0,103.0
44596,400,80.0,100.0
44597,270,135.0,119.0
44598,266,133.0,112.0
44600,259,130.0,114.0
44601,224,112.0,100.0
44602,427,85.0,94.0
44603,992,248.0,100.0
44605,140,140.0,103.0
44606,1408,156.0,125.0
44607,120,60.0,97.0
44609,21,21.0,131.0
44610,228,114.0,119.0
44613,711,142.0,99.0
44617,344,172.0,106.0
44619,840,93.0,105.0
44620,84,84.0,111.0
44622,21,21.0,131.0
44623,352,176.0,91.0
44624,90,90.0,102.0
44626,112,112.0,87.0
44627,140,140.0,100.0
44628,210,105.0,114.0
44629,33,16.0,102.0
44630,410,205.0,101.0
44632,129,43.0,96.0
44634,119,119.0,120.0
44635,90,90.0,114.0
44636,24,12.0,111.0
44638,203,102.0,97.0
44639,55,11.0,128.0
44642,21,21.0,131.0
44647,532,177.0,114.0
44648,342,114.0,103.0
44650,234,117.0,108.0
44651,231,116.0,128.0
44654,155,22.0,107.0
44655,200,100.0,114.0
44658,15,15.0,114.0
44662,585,146.0,110.0
44663,1053,176.0,123.0
44664,496,124.0,114.0
44665,96,96.0,111.0
44666,72,14.0,104.0
44668,42,42.0,105.0
44672,128,64.0,103.0
44673,264,132.0,111.0
44674,120,120.0,114.0
44675,60,60.0,120.0
44676,171,171.0,116.0
44677,40,40.0,97.0
44679,172,43.0,124.0
44680,36,12.0,111.0
44682,28,28.0,128.0
44683,33,11.0,128.0
44687,168,84.0,100.0
44688,152,152.0,104.0
44689,126,126.0,100.0
44691,84,84.0,111.0
44692,12,12.0,111.0
44698,80,80.0,102.0
44704,90,90.0,103.0
44707,240,120.0,124.0
44710,120,120.0,114.0
44716,486,243.0,115.0
44717,26,26.0,96.0
44719,168,84.0,111.0
44720,12,12.0,111.0
44721,153,153.0,125.0
44725,28,28.0,120.0
44726,132,44.0,97.0
44728,44,22.0,96.0
44729,28,28.0,111.0
44731,36,36.0,111.0
44734,117,117.0,117.0
44736,252,126.0,118.0
44737,16,16.0,91.0
44740,112,112.0,91.0
44741,280,140.0,111.0
44743,96,48.0,111.0
44745,378,189.0,122.0
44746,72,72.0,91.0
44747,154,154.0,99.0
44751,126,126.0,99.0
44752,24,12.0,111.0
44756,270,135.0,97.0
44759,12,12.0,111.0
44760,96,96.0,111.0
44764,39,20.0,96.0
44773,28,14.0,99.0
44775,35,18.0,112.0
44785,80,40.0,109.0
44786,380,380.0,103.0
44789,32,16.0,114.0
44791,14,14.0,99.0
44792,16,16.0,110.0
44795,140,140.0,107.0
44799,132,132.0,111.0
44801,84,84.0,99.0
44803,90,90.0,115.0
44806,153,153.0,110.0
44814,23,23.0,103.0
44815,154,154.0,111.0
44816,84,84.0,111.0
44822,126,126.0,99.0
44823,392,131.0,109.0
44825,310,155.0,103.0
44827,182,182.0,111.0
44835,90,90.0,106.0
44836,96,96.0,91.0
44842,712,178.0,107.0
44847,414,104.0,113.0
44849,133,133.0,107.0
44850,136,136.0,115.0
44852,126,126.0,124.0
44853,378,378.0,106.0
44854,92,46.0,97.0
44855,1200,240.0,110.0
44857,144,144.0,91.0
44858,174,87.0,113.0
44859,462,231.0,106.0
44862,474,118.0,122.0
44863,640,128.0,91.0
44864,240,120.0,114.0
44868,216,108.0,111.0
44874,162,162.0,122.0
44877,252,84.0,111.0
44882,288,144.0,107.0
44884,330,165.0,120.0
44892,133,133.0,120.0
44893,360,180.0,115.0
44894,170,170.0,104.0
44896,170,170.0,126.0
44898,96,96.0,111.0
44902,648,162.0,96.0
44903,24,24.0,111.0
44907,168,168.0,111.0
44910,336,336.0,110.0
44914,594,198.0,94.0
44917,42,42.0,105.0
44918,152,152.0,108.0
44920,304,152.0,120.0
44921,350,175.0,107.0
44922,280,140.0,99.0
44926,14,14.0,110.0
44927,414,138.0,117.0
44928,112,112.0,111.0
44935,119,119.0,111.0
44936,108,108.0,111.0
44943,289,289.0,110.0
44944,14,14.0,100.0
44947,392,98.0,99.0
44948,128,128.0,91.0
44949,120,120.0,111.0
44952,784,112.0,119.0
44954,296,99.0,110.0
44955,416,139.0,111.0
44956,132,132.0,111.0
44957,342,86.0,107.0
44958,96,96.0,111.0
44960,98,98.0,100.0
44961,140,140.0,100.0
44962,231,231.0,131.0
44964,66,33.0,112.0
44965,120,120.0,111.0
44967,504,168.0,114.0
44977,70,70.0,99.0
44981,792,132.0,118.0
44984,66,66.0,105.0
44990,224,112.0,99.0
44995,216,108.0,121.0
44996,790,158.0,118.0
44997,930,186.0,124.0
44998,84,84.0,111.0
45001,90,90.0,129.0
