userid,browse_count,browse_countAvgMon,browse_meanAvgMon
32392,1673,112.0,109.0
32393,315,158.0,117.0
32394,37,18.0,114.0
32395,240,120.0,113.0
32396,187,47.0,111.0
32397,312,156.0,111.0
32398,126,126.0,99.0
32399,576,115.0,106.0
32400,808,115.0,114.0
32401,24,12.0,118.0
32402,627,157.0,93.0
32403,405,101.0,113.0
32404,918,115.0,115.0
32405,450,450.0,106.0
32406,2024,253.0,113.0
32407,261,130.0,114.0
32408,679,85.0,121.0
32409,450,112.0,120.0
32410,7392,336.0,100.0
32411,3730,178.0,116.0
32412,824,103.0,119.0
32413,238,79.0,103.0
32414,2870,169.0,120.0
32415,686,98.0,123.0
32416,480,160.0,110.0
32417,534,89.0,121.0
32418,2882,180.0,112.0
32419,536,107.0,104.0
32420,189,94.0,107.0
32421,671,96.0,108.0
32422,198,99.0,111.0
32424,1377,138.0,115.0
32425,792,113.0,110.0
32427,120,20.0,36.0
32428,88,44.0,115.0
32429,180,90.0,112.0
32430,120,120.0,97.0
32431,1144,163.0,103.0
32432,616,88.0,98.0
32433,2320,129.0,104.0
32434,749,107.0,104.0
32435,882,220.0,113.0
32437,3320,166.0,102.0
32438,246,123.0,105.0
32439,532,532.0,101.0
32440,351,88.0,110.0
32441,204,51.0,104.0
32442,406,81.0,106.0
32443,800,200.0,113.0
32444,369,123.0,116.0
32445,711,118.0,103.0
32446,190,63.0,104.0
32447,465,93.0,113.0
32448,320,80.0,102.0
32449,420,105.0,107.0
32450,560,140.0,88.0
32451,567,113.0,116.0
32452,280,40.0,45.0
32453,351,88.0,111.0
32454,864,173.0,109.0
32455,217,72.0,108.0
32456,186,93.0,101.0
32457,32,32.0,126.0
32458,1808,181.0,98.0
32459,2748,145.0,113.0
32460,90,90.0,112.0
32461,45,22.0,110.0
32462,400,133.0,112.0
32463,301,100.0,112.0
32464,170,170.0,105.0
32465,495,124.0,113.0
32466,1035,148.0,117.0
32467,104,52.0,60.0
32468,1218,102.0,117.0
32469,213,43.0,103.0
32470,912,182.0,109.0
32471,1463,133.0,100.0
32472,322,80.0,112.0
32473,456,76.0,114.0
32474,264,132.0,129.0
32475,160,40.0,112.0
32476,14,14.0,110.0
32477,856,95.0,104.0
32478,297,148.0,109.0
32479,210,70.0,81.0
32480,582,83.0,112.0
32481,16,16.0,110.0
32482,168,84.0,111.0
32483,216,108.0,115.0
32484,486,122.0,117.0
32485,413,83.0,112.0
32486,310,155.0,115.0
32487,486,122.0,117.0
32488,1390,87.0,119.0
32489,392,98.0,104.0
32490,360,90.0,99.0
32491,322,46.0,59.0
32492,488,122.0,102.0
32493,828,104.0,106.0
32494,176,88.0,106.0
32495,84,84.0,98.0
32496,675,112.0,115.0
32497,154,154.0,99.0
32498,768,128.0,104.0
32499,612,153.0,111.0
32500,456,57.0,114.0
32501,260,65.0,106.0
32502,357,119.0,123.0
32503,418,139.0,98.0
32504,602,100.0,122.0
32506,462,92.0,112.0
32508,280,93.0,99.0
32509,767,192.0,114.0
32510,450,90.0,115.0
32511,28,28.0,128.0
32512,875,80.0,113.0
32513,1224,122.0,109.0
32514,1441,206.0,113.0
32515,1912,147.0,121.0
32516,266,133.0,98.0
32517,140,140.0,112.0
32518,140,35.0,43.0
32519,486,97.0,105.0
32520,1134,189.0,110.0
32521,1448,145.0,90.0
32522,322,107.0,117.0
32523,490,122.0,128.0
32524,194,28.0,103.0
32525,472,94.0,113.0
32527,416,104.0,106.0
32528,864,144.0,103.0
32529,376,125.0,115.0
32530,304,76.0,136.0
32531,256,85.0,112.0
32532,1705,155.0,111.0
32533,1962,140.0,113.0
32534,330,66.0,106.0
32535,498,83.0,64.0
32536,55,55.0,137.0
32537,610,152.0,111.0
32539,108,108.0,114.0
32540,968,121.0,106.0
32541,1242,248.0,112.0
32542,603,121.0,100.0
32543,108,108.0,111.0
32544,224,75.0,112.0
32545,16,16.0,110.0
32546,126,42.0,103.0
32547,47,12.0,123.0
32548,216,108.0,112.0
32549,156,78.0,119.0
32550,364,91.0,101.0
32551,496,99.0,118.0
32552,18,18.0,110.0
32553,240,80.0,103.0
32554,119,60.0,107.0
32555,142,24.0,115.0
32556,156,39.0,101.0
32557,621,155.0,111.0
32558,744,93.0,102.0
32559,136,136.0,101.0
32561,427,107.0,104.0
32562,105,52.0,104.0
32563,1230,154.0,121.0
32565,441,147.0,107.0
32566,288,96.0,111.0
32567,70,70.0,112.0
32568,42,42.0,101.0
32570,328,82.0,121.0
32571,60,20.0,102.0
32572,828,118.0,114.0
32573,1212,202.0,117.0
32574,18,18.0,42.0
32575,280,93.0,111.0
32576,658,94.0,114.0
32577,112,112.0,124.0
32578,1260,115.0,70.0
32579,266,266.0,108.0
32580,168,84.0,104.0
32581,960,160.0,105.0
32582,472,118.0,120.0
32583,49,49.0,88.0
32585,413,83.0,112.0
32586,168,84.0,111.0
32587,108,108.0,111.0
32588,84,17.0,104.0
32589,2208,368.0,96.0
32590,406,135.0,91.0
32591,488,81.0,111.0
32592,112,112.0,103.0
32593,768,110.0,114.0
32594,472,118.0,110.0
32595,28,28.0,99.0
32596,234,47.0,119.0
32597,210,105.0,115.0
32598,1220,203.0,114.0
32599,280,140.0,113.0
32601,423,212.0,114.0
32602,162,81.0,102.0
32603,1184,169.0,105.0
32604,483,97.0,114.0
32605,252,126.0,102.0
32606,1170,195.0,104.0
32607,333,42.0,114.0
32608,488,98.0,115.0
32609,241,20.0,120.0
32610,108,54.0,106.0
32611,258,86.0,117.0
32612,234,78.0,105.0
32613,116,29.0,95.0
32614,488,81.0,109.0
32615,432,108.0,114.0
32616,11,6.0,97.0
32617,1225,94.0,106.0
32618,2016,106.0,115.0
32619,168,84.0,111.0
32620,83,17.0,98.0
32621,1810,151.0,113.0
32622,288,96.0,112.0
32623,1130,141.0,107.0
32624,308,103.0,118.0
32625,168,84.0,111.0
32626,1410,157.0,78.0
32627,330,165.0,117.0
32628,96,96.0,111.0
32629,90,90.0,102.0
32630,450,90.0,107.0
32631,240,120.0,105.0
32632,1752,146.0,122.0
32633,320,80.0,112.0
32634,568,95.0,103.0
32635,559,140.0,109.0
32636,315,158.0,98.0
32637,39,13.0,112.0
32638,392,98.0,119.0
32639,210,70.0,84.0
32640,600,100.0,124.0
32641,280,140.0,122.0
32642,408,58.0,119.0
32643,171,57.0,108.0
32644,203,68.0,108.0
32645,161,161.0,116.0
32646,245,82.0,115.0
32647,340,113.0,98.0
32648,162,162.0,115.0
32649,156,39.0,111.0
32650,216,108.0,111.0
32651,301,150.0,111.0
32652,230,115.0,111.0
32653,1419,118.0,104.0
32654,520,52.0,114.0
32655,278,35.0,106.0
32656,612,204.0,105.0
32657,506,126.0,106.0
32658,210,105.0,110.0
32659,880,220.0,94.0
32660,343,114.0,110.0
32661,294,98.0,99.0
32662,808,135.0,110.0
32663,2211,184.0,118.0
32664,248,124.0,109.0
32665,84,84.0,111.0
32666,192,96.0,111.0
32667,77,77.0,109.0
32668,42,14.0,112.0
32669,180,180.0,112.0
32670,240,80.0,106.0
32671,220,37.0,109.0
32672,210,105.0,118.0
32673,28,28.0,94.0
32675,889,89.0,127.0
32676,536,89.0,114.0
32677,306,76.0,113.0
32678,270,90.0,112.0
32679,720,103.0,107.0
32680,140,47.0,109.0
32681,91,46.0,106.0
32682,60,30.0,96.0
32683,91,46.0,65.0
32684,819,136.0,120.0
32685,1824,182.0,101.0
32686,108,108.0,111.0
32687,1600,200.0,106.0
32688,160,160.0,103.0
32689,196,65.0,92.0
32690,600,86.0,116.0
32691,518,86.0,110.0
32692,1127,141.0,117.0
32693,280,93.0,104.0
32694,1848,185.0,118.0
32695,168,84.0,111.0
32696,848,121.0,117.0
32698,112,112.0,113.0
32699,98,98.0,111.0
32700,371,186.0,118.0
32701,671,134.0,112.0
32702,136,136.0,115.0
32703,200,100.0,113.0
32704,330,165.0,118.0
32705,344,115.0,110.0
32706,133,66.0,106.0
32707,1350,169.0,121.0
32709,192,96.0,111.0
32710,768,128.0,109.0
32711,103,17.0,98.0
32712,126,63.0,104.0
32713,497,99.0,104.0
32714,216,72.0,111.0
32715,288,72.0,103.0
32716,47,16.0,111.0
32717,280,93.0,110.0
32718,322,80.0,119.0
32719,280,140.0,94.0
32720,14,14.0,110.0
32721,455,114.0,100.0
32722,21,21.0,110.0
32723,682,136.0,109.0
32724,576,96.0,105.0
32725,992,142.0,102.0
32728,266,89.0,97.0
32729,459,153.0,115.0
32730,91,91.0,129.0
32731,196,98.0,100.0
32732,98,98.0,100.0
32733,5120,171.0,112.0
32734,1476,164.0,102.0
32735,324,108.0,105.0
32736,790,113.0,122.0
32737,438,49.0,98.0
32738,1050,131.0,118.0
32739,252,126.0,99.0
32740,108,108.0,111.0
32741,248,124.0,103.0
32743,418,20.0,122.0
32744,184,37.0,101.0
32745,315,105.0,114.0
32746,147,74.0,132.0
32747,7,7.0,88.0
32748,210,105.0,110.0
32749,312,156.0,120.0
32750,256,85.0,104.0
32751,245,82.0,119.0
32752,364,121.0,107.0
32753,406,81.0,117.0
32754,133,133.0,120.0
32755,96,96.0,111.0
32756,40,40.0,97.0
32758,171,171.0,129.0
32759,25,25.0,125.0
32761,378,126.0,99.0
32762,264,132.0,111.0
32763,16,16.0,110.0
32764,784,98.0,113.0
32765,224,75.0,112.0
32769,20,10.0,95.0
32770,112,37.0,109.0
32771,175,88.0,106.0
32773,204,204.0,127.0
32774,120,120.0,114.0
32775,150,25.0,113.0
32776,1431,143.0,105.0
32777,360,120.0,111.0
32778,194,39.0,97.0
32779,230,77.0,120.0
32780,385,128.0,103.0
32781,132,66.0,100.0
32782,297,99.0,104.0
32783,455,91.0,100.0
32784,225,112.0,115.0
32785,51,17.0,85.0
32786,1512,252.0,97.0
32787,344,115.0,122.0
32788,576,96.0,117.0
32789,27,14.0,112.0
32790,2134,178.0,124.0
32791,2034,156.0,106.0
32792,810,101.0,116.0
32793,312,104.0,107.0
32794,574,191.0,108.0
32795,84,84.0,108.0
32796,224,32.0,104.0
32797,16,16.0,110.0
32798,14,14.0,99.0
32799,150,50.0,102.0
32800,192,96.0,114.0
32801,96,96.0,111.0
32802,444,74.0,112.0
32803,1152,89.0,118.0
32804,84,84.0,98.0
32806,28,28.0,126.0
32807,492,123.0,130.0
32808,1270,181.0,120.0
32809,344,86.0,111.0
32810,182,182.0,99.0
32811,720,144.0,111.0
32812,180,90.0,116.0
32813,132,132.0,109.0
32814,24,24.0,131.0
32815,112,112.0,84.0
32816,154,154.0,102.0
32817,280,140.0,112.0
32818,120,120.0,104.0
32819,132,132.0,111.0
32820,427,107.0,110.0
32821,350,117.0,114.0
32822,140,70.0,109.0
32823,24,12.0,111.0
32824,364,121.0,117.0
32825,777,111.0,110.0
32827,360,120.0,91.0
32828,192,96.0,114.0
32830,504,126.0,100.0
32832,1496,150.0,110.0
32833,1071,107.0,108.0
32834,112,112.0,121.0
32835,768,192.0,98.0
32836,224,56.0,110.0
32837,140,70.0,60.0
32838,196,98.0,99.0
32839,407,102.0,118.0
32840,224,224.0,91.0
32841,96,32.0,116.0
32842,259,130.0,118.0
32843,140,70.0,102.0
32844,119,119.0,116.0
32845,272,39.0,122.0
32846,55,11.0,105.0
32847,329,110.0,118.0
32848,14,14.0,100.0
32849,220,110.0,111.0
32850,40,40.0,113.0
32851,336,112.0,123.0
32852,84,84.0,111.0
32853,28,28.0,145.0
32854,272,136.0,126.0
32855,112,112.0,114.0
32857,21,10.0,119.0
32859,217,72.0,107.0
32860,252,84.0,106.0
32861,126,42.0,99.0
32862,42,42.0,101.0
32863,84,84.0,112.0
32864,144,72.0,104.0
32865,432,144.0,107.0
32866,130,65.0,106.0
32868,924,116.0,111.0
32870,228,114.0,116.0
32871,484,242.0,94.0
32872,1240,89.0,110.0
32873,22,11.0,111.0
32874,132,66.0,110.0
32875,740,148.0,114.0
32877,220,73.0,95.0
32878,96,32.0,109.0
32879,460,153.0,115.0
32880,195,98.0,124.0
32881,243,122.0,117.0
32882,140,140.0,125.0
32884,399,100.0,116.0
32886,567,142.0,120.0
32888,35,35.0,104.0
32889,360,120.0,104.0
32890,368,184.0,104.0
32891,46,15.0,101.0
32892,308,103.0,99.0
32893,12,12.0,111.0
32894,33,16.0,116.0
32895,133,133.0,107.0
32897,528,132.0,94.0
32898,378,126.0,100.0
32900,154,77.0,107.0
32901,114,114.0,121.0
32902,37,18.0,109.0
32903,72,72.0,111.0
32904,650,130.0,110.0
32905,351,117.0,102.0
32906,66,66.0,128.0
32907,693,173.0,113.0
32908,44,44.0,101.0
32910,210,105.0,105.0
32911,290,145.0,114.0
32914,855,214.0,115.0
32915,385,96.0,113.0
32916,336,112.0,121.0
32917,17,17.0,104.0
32920,99,99.0,128.0
32923,288,96.0,115.0
32924,192,96.0,111.0
32926,174,174.0,98.0
32927,16,16.0,91.0
32929,52,26.0,111.0
32931,12,12.0,146.0
32935,216,108.0,111.0
32936,272,91.0,113.0
32937,41,14.0,100.0
32938,64,32.0,101.0
32940,120,120.0,114.0
32943,880,176.0,108.0
32944,144,144.0,111.0
32946,224,112.0,118.0
32947,126,126.0,100.0
32948,240,120.0,92.0
32951,153,153.0,100.0
32953,105,105.0,111.0
32954,17,17.0,105.0
32958,14,14.0,99.0
32959,264,132.0,111.0
32965,207,207.0,106.0
32967,14,7.0,118.0
32973,24,24.0,111.0
32975,108,108.0,111.0
32976,135,135.0,114.0
32977,405,135.0,132.0
32983,238,79.0,91.0
32984,904,100.0,130.0
32988,14,14.0,100.0
32989,441,147.0,97.0
32991,192,64.0,116.0
32998,144,72.0,92.0
33001,459,153.0,102.0
33007,568,114.0,119.0
33008,110,55.0,111.0
33010,28,28.0,99.0
33011,153,153.0,106.0
33012,20,20.0,105.0
33014,190,190.0,123.0
33015,15,15.0,118.0
33016,14,14.0,111.0
33017,416,104.0,102.0
33018,816,117.0,106.0
33019,196,98.0,145.0
33020,294,98.0,121.0
33021,560,140.0,120.0
33022,35,18.0,128.0
33023,290,145.0,125.0
33024,434,72.0,112.0
33025,224,112.0,104.0
33026,207,207.0,106.0
33027,420,105.0,106.0
33029,70,35.0,70.0
33030,140,140.0,84.0
33031,80,80.0,112.0
33032,120,120.0,110.0
33033,448,112.0,113.0
33034,5160,369.0,104.0
33035,152,152.0,109.0
33036,98,49.0,122.0
33037,392,98.0,124.0
33038,1001,77.0,105.0
33039,496,124.0,125.0
33040,910,76.0,104.0
33041,891,127.0,89.0
33042,261,37.0,42.0
33043,8,8.0,118.0
33044,104,26.0,109.0
33045,792,113.0,106.0
33046,364,91.0,108.0
33047,1750,97.0,92.0
33048,520,130.0,115.0
33049,224,56.0,110.0
33050,658,82.0,100.0
33051,793,159.0,112.0
33052,430,143.0,124.0
33053,2510,228.0,115.0
33054,748,150.0,118.0
33055,338,169.0,113.0
33056,448,90.0,97.0
33057,744,149.0,107.0
33058,300,150.0,101.0
33059,900,300.0,131.0
33060,296,148.0,107.0
33061,308,103.0,117.0
33062,96,96.0,111.0
33063,1260,140.0,111.0
33064,2086,95.0,93.0
33065,182,91.0,94.0
33066,330,165.0,111.0
33067,539,90.0,114.0
33068,80,80.0,112.0
33070,252,126.0,105.0
33071,156,39.0,111.0
33072,126,126.0,111.0
33073,528,106.0,117.0
33074,1030,206.0,115.0
33075,256,128.0,111.0
33076,192,64.0,134.0
33077,976,34.0,47.0
33078,360,180.0,105.0
33079,486,69.0,112.0
33081,672,168.0,125.0
33082,416,59.0,115.0
33083,156,78.0,100.0
33084,144,144.0,112.0
33085,469,67.0,110.0
33086,488,122.0,109.0
33087,1368,137.0,124.0
33088,304,76.0,115.0
33089,555,139.0,108.0
33090,50,50.0,120.0
33091,126,63.0,111.0
33092,492,246.0,114.0
33093,462,77.0,70.0
33094,120,120.0,117.0
33095,216,72.0,114.0
33096,5012,239.0,111.0
33097,308,103.0,106.0
33098,2619,175.0,119.0
33099,434,108.0,98.0
33100,182,61.0,111.0
33101,343,114.0,113.0
33102,1520,138.0,85.0
33103,72,72.0,110.0
33104,119,60.0,101.0
33105,1088,73.0,109.0
33106,98,20.0,87.0
33107,1272,141.0,98.0
33108,477,159.0,120.0
33109,909,57.0,78.0
33110,168,84.0,103.0
33111,1536,154.0,103.0
33112,216,108.0,103.0
33113,1168,146.0,109.0
33115,48,16.0,45.0
33116,152,25.0,35.0
33117,396,99.0,95.0
33118,504,126.0,110.0
33121,91,91.0,104.0
33122,84,84.0,111.0
33123,16,16.0,110.0
33124,80,16.0,118.0
33125,756,108.0,113.0
33126,168,42.0,104.0
33127,70,70.0,112.0
33128,525,88.0,118.0
33129,891,223.0,86.0
33130,609,122.0,98.0
33131,200,100.0,117.0
33132,16,16.0,110.0
33133,216,54.0,107.0
33134,84,84.0,91.0
33135,513,128.0,119.0
33137,45,15.0,114.0
33138,1116,140.0,114.0
33139,324,81.0,116.0
33140,846,212.0,97.0
33142,1043,95.0,112.0
33143,12,12.0,111.0
33144,208,104.0,100.0
33145,266,66.0,113.0
33146,106,2.0,32.0
33147,322,64.0,109.0
33149,136,136.0,113.0
33150,512,128.0,116.0
33151,630,90.0,94.0
33152,324,32.0,91.0
33153,472,94.0,115.0
33154,1648,150.0,117.0
33155,592,118.0,120.0
33156,4840,151.0,111.0
33157,91,91.0,117.0
33158,280,93.0,107.0
33159,1351,90.0,112.0
33160,224,75.0,112.0
33161,917,102.0,99.0
33162,126,126.0,99.0
33163,486,122.0,98.0
33164,539,77.0,110.0
33165,870,124.0,112.0
33166,196,98.0,89.0
33167,315,105.0,113.0
33168,152,76.0,94.0
33169,504,168.0,111.0
33170,444,89.0,123.0
33171,420,84.0,120.0
33172,558,112.0,117.0
33173,324,54.0,57.0
33174,957,191.0,103.0
33175,688,172.0,112.0
33176,120,60.0,99.0
33177,312,104.0,121.0
33178,930,155.0,105.0
33179,660,73.0,113.0
33180,1044,149.0,114.0
33181,858,143.0,116.0
33182,94,19.0,109.0
33183,420,140.0,117.0
33184,119,40.0,104.0
33186,336,84.0,115.0
33187,168,168.0,111.0
33188,70,70.0,102.0
33189,126,42.0,123.0
33190,224,112.0,95.0
33191,216,72.0,80.0
33192,912,114.0,100.0
33193,371,93.0,112.0
33194,144,144.0,115.0
33195,427,85.0,97.0
33196,256,128.0,111.0
33198,546,109.0,114.0
33199,252,126.0,115.0
33200,84,84.0,99.0
33201,374,187.0,100.0
33202,336,84.0,104.0
33204,224,112.0,105.0
33205,320,80.0,111.0
33206,671,134.0,113.0
33207,234,117.0,98.0
33208,960,160.0,98.0
33209,2976,186.0,98.0
33210,72,72.0,111.0
33212,64,64.0,101.0
33213,90,45.0,112.0
33214,1056,96.0,106.0
33215,296,99.0,100.0
33216,970,139.0,112.0
33218,520,173.0,101.0
33219,234,78.0,110.0
33220,248,62.0,114.0
33221,144,144.0,100.0
33222,462,92.0,109.0
33223,252,50.0,115.0
33224,638,128.0,113.0
33225,28,14.0,110.0
33226,888,111.0,96.0
33227,198,99.0,128.0
33228,68,14.0,100.0
33229,2086,139.0,118.0
33230,30,30.0,115.0
33231,665,111.0,119.0
33232,288,144.0,100.0
33233,224,112.0,99.0
33234,1113,124.0,119.0
33235,40,8.0,110.0
33236,856,122.0,113.0
33238,459,115.0,113.0
33239,210,70.0,117.0
33240,917,131.0,121.0
33241,288,96.0,115.0
33242,720,144.0,107.0
33243,490,98.0,100.0
33244,2128,164.0,106.0
33245,96,96.0,111.0
33246,384,384.0,111.0
33247,200,100.0,101.0
33248,357,119.0,94.0
33249,400,133.0,107.0
33250,175,88.0,117.0
33251,456,114.0,114.0
33252,720,55.0,89.0
33253,90,45.0,95.0
33254,28,28.0,100.0
33255,371,62.0,114.0
33256,856,122.0,112.0
33257,928,103.0,123.0
33258,135,68.0,93.0
33259,232,116.0,114.0
33260,456,91.0,105.0
33262,160,160.0,110.0
33263,1034,148.0,99.0
33264,72,72.0,104.0
33265,80,80.0,95.0
33266,182,91.0,111.0
33267,108,108.0,122.0
33268,468,117.0,106.0
33270,392,98.0,101.0
33271,258,86.0,112.0
33272,560,80.0,85.0
33273,78,20.0,107.0
33274,196,49.0,91.0
33276,2178,168.0,116.0
33277,82,14.0,105.0
33278,252,63.0,107.0
33279,40,40.0,137.0
33280,693,116.0,111.0
33281,160,80.0,106.0
33282,560,187.0,121.0
33283,256,128.0,119.0
33284,58,14.0,106.0
33285,84,84.0,111.0
33286,680,136.0,113.0
33287,144,72.0,111.0
33288,525,131.0,121.0
33289,154,77.0,106.0
33290,819,136.0,121.0
33291,392,196.0,100.0
33292,119,60.0,115.0
33293,252,84.0,111.0
33294,286,95.0,97.0
33295,496,165.0,102.0
33296,378,94.0,121.0
33297,312,78.0,110.0
33298,336,168.0,115.0
33299,144,72.0,116.0
33300,140,140.0,99.0
33301,368,92.0,113.0
33302,280,140.0,107.0
33303,432,144.0,112.0
33304,126,126.0,99.0
33305,264,88.0,113.0
33307,252,84.0,107.0
33308,280,140.0,121.0
33309,432,62.0,104.0
33310,234,78.0,113.0
33311,368,184.0,100.0
33312,272,136.0,105.0
33313,216,108.0,111.0
33314,184,92.0,107.0
33315,522,174.0,103.0
33316,477,119.0,94.0
33317,136,136.0,118.0
33318,768,110.0,112.0
33319,112,112.0,110.0
33320,45,45.0,97.0
33321,432,144.0,115.0
33322,168,84.0,111.0
33323,1210,202.0,123.0
33324,182,91.0,121.0
33325,432,144.0,113.0
33326,336,112.0,99.0
33327,434,108.0,114.0
33329,272,272.0,115.0
33330,1710,155.0,119.0
33331,606,121.0,118.0
33333,160,80.0,99.0
33334,364,91.0,119.0
33335,152,76.0,123.0
33336,120,60.0,113.0
33337,350,175.0,109.0
33338,756,189.0,108.0
33339,144,72.0,112.0
33340,203,102.0,107.0
33341,98,98.0,114.0
33342,48,48.0,110.0
33343,279,140.0,101.0
33345,184,184.0,95.0
33346,1152,144.0,91.0
33347,30,30.0,97.0
33348,300,150.0,115.0
33349,36,12.0,111.0
33350,224,112.0,122.0
33351,364,121.0,114.0
33352,528,106.0,108.0
33353,532,106.0,121.0
33354,616,154.0,107.0
33355,364,121.0,116.0
33356,300,150.0,114.0
33357,24,24.0,111.0
33358,186,46.0,110.0
33359,184,92.0,115.0
33360,774,129.0,101.0
33362,304,76.0,113.0
33363,324,162.0,110.0
33364,434,145.0,104.0
33366,238,79.0,112.0
33367,1140,228.0,119.0
33368,238,79.0,103.0
33369,2928,163.0,126.0
33370,300,150.0,116.0
33371,120,40.0,110.0
33372,120,120.0,119.0
33373,70,70.0,102.0
33374,396,198.0,105.0
33375,280,280.0,122.0
33376,98,98.0,100.0
33377,360,120.0,125.0
33378,1300,100.0,108.0
33379,30,30.0,104.0
33380,32,32.0,126.0
33381,48,12.0,111.0
33382,460,153.0,92.0
33383,684,171.0,117.0
33384,168,84.0,111.0
33385,56,56.0,88.0
33386,506,126.0,96.0
33387,192,96.0,80.0
33388,2673,223.0,103.0
33389,506,169.0,94.0
33390,112,112.0,110.0
33391,488,98.0,105.0
33392,28,14.0,110.0
33394,15,8.0,121.0
33395,168,56.0,101.0
33396,112,112.0,99.0
33398,114,114.0,127.0
33399,96,96.0,119.0
33400,272,136.0,110.0
33401,128,128.0,101.0
33402,180,45.0,107.0
33404,1953,178.0,124.0
33406,48,48.0,136.0
33407,210,105.0,116.0
33408,225,112.0,100.0
33409,98,49.0,119.0
33410,60,12.0,103.0
33411,328,109.0,109.0
33412,168,168.0,126.0
33413,1056,106.0,116.0
33416,53,18.0,125.0
33417,147,74.0,127.0
33418,154,77.0,105.0
33419,588,53.0,105.0
33420,240,120.0,116.0
33421,102,102.0,107.0
33422,128,128.0,121.0
33424,360,90.0,112.0
33425,930,133.0,119.0
33426,380,127.0,111.0
33427,189,94.0,123.0
33428,132,132.0,105.0
33429,217,108.0,115.0
33430,232,116.0,108.0
33431,96,96.0,111.0
33432,32,32.0,110.0
33433,15,15.0,118.0
33434,275,92.0,81.0
33436,342,114.0,91.0
33437,1080,154.0,115.0
33438,12,12.0,110.0
33439,155,78.0,119.0
33440,136,45.0,101.0
33441,552,110.0,116.0
33442,112,112.0,91.0
33443,114,57.0,129.0
33445,14,14.0,111.0
33446,34,11.0,111.0
33447,90,90.0,109.0
33448,80,16.0,101.0
33449,330,55.0,111.0
33450,240,120.0,111.0
33451,498,83.0,113.0
33452,44,22.0,100.0
33453,286,143.0,115.0
33454,140,140.0,124.0
33455,75,75.0,114.0
33456,135,135.0,118.0
33459,56,56.0,133.0
33461,144,144.0,116.0
33462,182,182.0,108.0
33463,120,60.0,112.0
33464,164,23.0,102.0
33465,105,105.0,114.0
33466,171,171.0,97.0
33467,560,187.0,100.0
33468,48,16.0,102.0
33469,924,116.0,113.0
33470,84,84.0,120.0
33471,414,138.0,117.0
33472,248,124.0,114.0
33474,231,77.0,97.0
33475,53,18.0,110.0
33476,594,198.0,109.0
33477,186,93.0,113.0
33478,560,280.0,99.0
33479,564,94.0,96.0
33480,77,77.0,128.0
33481,364,52.0,106.0
33482,78,78.0,119.0
33484,196,98.0,93.0
33486,120,120.0,111.0
33487,222,111.0,104.0
33488,140,140.0,111.0
33489,108,36.0,59.0
33490,136,136.0,115.0
33491,176,59.0,117.0
33492,488,122.0,114.0
33493,270,90.0,99.0
33494,302,30.0,118.0
33495,282,94.0,111.0
33496,324,108.0,118.0
33498,570,142.0,119.0
33499,168,168.0,117.0
33500,368,92.0,110.0
33501,208,42.0,111.0
33502,133,133.0,121.0
33503,240,120.0,120.0
33504,238,79.0,109.0
33505,126,126.0,115.0
33506,36,12.0,110.0
33507,70,70.0,102.0
33508,168,84.0,95.0
33509,231,33.0,104.0
33510,522,130.0,111.0
33512,280,140.0,128.0
33513,70,70.0,112.0
33514,90,90.0,118.0
33515,742,93.0,106.0
33516,14,14.0,99.0
33517,57,14.0,118.0
33518,480,120.0,118.0
33519,400,133.0,118.0
33520,264,132.0,110.0
33521,21,10.0,106.0
33522,749,83.0,101.0
33524,112,112.0,98.0
33525,756,126.0,112.0
33526,360,90.0,109.0
33527,486,122.0,118.0
33528,168,84.0,99.0
33529,210,70.0,109.0
33530,608,101.0,98.0
33531,14,14.0,111.0
33537,160,80.0,111.0
33538,144,48.0,112.0
33539,39,13.0,109.0
33541,17,17.0,106.0
33544,153,153.0,115.0
33545,98,98.0,100.0
33546,105,105.0,106.0
33547,72,72.0,103.0
33548,98,98.0,111.0
33549,671,168.0,109.0
33550,140,70.0,91.0
33552,12,12.0,111.0
33553,12,12.0,111.0
33554,30,15.0,114.0
33555,126,126.0,120.0
33556,360,180.0,100.0
33557,45,45.0,115.0
33562,342,114.0,93.0
33567,168,84.0,101.0
33573,120,60.0,102.0
33577,112,112.0,91.0
33578,32,16.0,101.0
33580,174,58.0,109.0
33584,128,128.0,101.0
33586,91,91.0,115.0
33587,420,140.0,103.0
33588,28,28.0,126.0
33592,28,28.0,99.0
33593,153,153.0,118.0
33597,45,45.0,113.0
33598,126,126.0,100.0
33599,286,143.0,98.0
33600,20,20.0,105.0
33602,533,133.0,128.0
33603,396,57.0,116.0
33604,90,90.0,102.0
33605,650,108.0,117.0
33606,315,19.0,43.0
33607,23,8.0,93.0
33608,144,48.0,58.0
33609,714,143.0,129.0
33610,207,207.0,109.0
33611,342,14.0,121.0
33612,904,113.0,114.0
33613,495,165.0,113.0
33614,408,102.0,113.0
33615,30,10.0,106.0
33616,80,80.0,112.0
33617,329,66.0,114.0
33618,384,96.0,115.0
33619,24,24.0,110.0
33620,1848,264.0,109.0
33621,500,100.0,110.0
33622,996,91.0,113.0
33623,814,116.0,106.0
33624,819,91.0,111.0
33625,584,53.0,73.0
33626,352,88.0,109.0
33627,176,15.0,115.0
33628,266,89.0,107.0
33629,252,63.0,107.0
33630,671,134.0,114.0
33631,1088,84.0,101.0
33632,1134,126.0,93.0
33633,456,65.0,71.0
33634,819,74.0,105.0
